,principal component 1,principal component 2
0,1.4903449146577346,0.5184926857570878
1,2.8005025224166116,-0.6622146633483559
2,0.1835681139754954,-1.1113957969313544
3,-0.5324086697807388,0.5853151915023316
4,0.011818007482811543,-1.0306559558762276
5,3.5484355097450253,0.046285844854393694
6,0.9109598445051121,0.2644978177621105
7,-0.9710125732459011,-0.5047563451068185
8,-1.4191275241554548,-0.7488878600733577
9,0.5977244652769821,-0.4559342781732505
10,-0.7816944620480284,2.2882802466833496
11,2.426195938033386,-1.8839972367891247
12,3.6932405058786326,-0.22953280019110356
13,0.804349904154409,-1.0629730828466126
14,-1.1821279366527904,-0.11844365714641385
15,-1.55936539369964,0.8582298526510983
16,1.9408358563969967,-0.8815572176401427
17,-0.5697260965285708,-0.5460589874039715
18,0.20363473959346945,-0.8524615764454654
19,3.816142297000671,1.2818957697220303
20,0.5936663958633563,-0.2790899225495427
21,1.0283953129183643,0.4665973833259091
22,0.28243922515157227,-0.6879920010118826
23,1.4550717497924883,0.2297432259623123
24,0.1344373128280587,-0.32753399934565525
25,-0.6896021803374549,-0.3174249372437277
26,1.3093248187898447,-0.8299618105965605
27,-1.313717437380317,-0.22549415928122665
28,1.1557611386853162,0.6106317941519072
29,2.5880763228158083,-0.47719122297334715
30,5.869068498874311,-0.5758739092931668
31,1.7742874030523093,0.5553931541180034
32,2.067900089742464,0.6356623769976177
33,5.205275871405831,5.671711394182779
34,1.0326711231017662,1.3246563468149433
35,3.342495074226372,2.3321468616629986
36,-0.5638888617109988,-1.1434269372794394
37,-1.7029436456834979,0.3179511995391576
38,-0.6904365732273395,0.8201019872511536
39,4.068398281936785,-0.9715227953896741
40,0.6480605686512657,-0.6287259359733375
41,2.1782665841265727,0.3610371565649973
42,-0.9313797954925438,0.2545382139360291
43,-2.1282604696609537,-0.24171394374678834
44,1.1727794341751523,1.1230566617239337
45,2.011898355560948,-0.6659807279519367
46,4.6461454159439075,2.5516486894410626
47,3.808992191849727,-0.7333372061610917
48,0.7202153118246454,-0.8911463756146422
49,3.0070200161620084,-0.7752895354254639
50,-0.7398460635140685,-1.7080116873719313
51,4.453689614136796,0.5325379975580304
52,2.6916362818080337,0.0681089415746879
53,3.1641263528599937,-0.13835591674970574
54,-0.7496766108536947,0.39061976368960194
55,4.155007851654664,-1.2003775387651956
56,3.7123130186728868,-1.481404197789071
57,-0.9423754277282955,-0.9140822797390098
58,-1.458694509015857,-0.4647569550205481
59,-0.9178117748013209,-0.5457711322580504
60,-1.6020866507951612,0.05948694970522467
61,1.821938096911349,-1.5404105604316025
62,1.1164681593672714,-0.7897584650376263
63,-0.04238471973192549,-0.794607165721047
64,0.27960450512236656,-1.6320752288287723
65,0.4934152545218274,0.0641928737320927
66,0.7463052874089136,-1.5885047735446007
67,-1.2335107821642752,0.0878497759071757
68,-0.5313486127271899,-1.0361148831454297
69,-1.1166812517980143,-0.3099722649786062
70,-0.8491269337005534,0.29515849602095157
71,-0.8082180440032324,-0.24223261079823485
72,-0.7834043322978582,-1.2473147287947624
73,-0.06296534480816489,-1.0972044975312438
74,-1.2122388692584263,1.2961172804952155
75,1.2950834881240925,-1.1420127633371489
76,-1.9282534885412927,-0.8607242638159767
77,1.1348655070710334,-2.174969666656418
78,-0.7623198187173295,-0.5718634024797267
79,-1.742723162850761,0.04881141621997747
80,1.05972390837986,-1.7761628647218959
81,1.2256034452944669,-1.820791552720254
82,-0.9204615400392682,-1.252810807892636
83,-0.17020487609222787,-1.8516351448184194
84,-1.2524118801074118,-1.1471331016822457
85,-0.35045516587948855,-0.5057480153154716
86,-1.180218407282036,1.2214702324502067
87,-2.282021730639518,0.6596853612616
88,-0.12627200070068995,-0.9690311873635746
89,-0.7299340103280744,-0.33230745480581086
90,-1.4960777023986718,-0.19003260080710344
91,2.8779368120156525,-0.3672097486577496
92,0.9833693017796792,-0.6912323540415801
93,-1.309039553843445,-0.5031988010814152
94,0.49506253714686016,2.1507615192300567e-05
95,1.5338495078752346,-1.1983974283214833
96,-2.130968058306331,0.8351125444172622
97,0.385417787909861,0.6237866484773327
98,-0.8328056875822397,-0.21109605767151604
99,-1.3616729292842997,-1.0234597646749763
100,-0.3249231157537837,-1.1011495104846376
101,1.1192636257411073,-1.9797524515868592
102,-0.2713097030860493,-1.600751517149776
103,-0.17713004686264805,0.13258882860613833
104,-1.1988353741401159,-0.3842988532196562
105,-1.5038894331941828,-0.03635106133265828
106,-1.3400247084043304,0.16112475198909068
107,-1.5048914275193708,0.18998305842328325
108,-0.7971775377520666,-1.0056862394060557
109,-0.3084917356276182,-0.2431067978426243
110,-0.2592987930286487,-0.28067430727175263
111,-0.9770051171590726,-1.0618084575740725
112,-1.1937209705996419,-0.5453182097225127
113,0.8601353415697162,-1.1492244182152902
114,-0.09056066603169266,-0.6268492677868032
115,1.285664274059866,-1.5786766062742925
116,-0.2869229146174595,0.0011844540961138419
117,-0.6330783286464671,-1.1242113038740922
118,-1.3088974060410568,0.8523388087657607
119,0.32664737048717196,-0.851662538190641
120,2.5431509441592404,0.3746343994657842
121,-2.028640914560156,-0.4624590112234867
122,-1.0096905192304846,1.838344856009911
123,-1.4358962535513606,1.924658627231577
124,0.18193476473810788,-0.3190216039032062
125,1.544094003579787,2.1020608110615147
126,0.22181120627880613,-0.4535164815517469
127,-0.5957071779504524,-0.9163604234329574
128,1.1479413658437099,2.7756912431157956
129,-0.18482605684049894,-0.3127201672736369
130,-0.20720936045491897,-0.07722356149424559
131,-0.48587048260213633,0.780327028563039
132,-1.2037289203670387,-0.3743596764958669
133,-1.1827211081822153,1.9789957838727865
134,1.7355159522434882,-1.7460973917773255
135,2.5837208454571825,-0.5091403288007766
136,-0.41594289739297496,-1.587074568479925
137,0.44437455787586266,1.2621791950922365
138,0.16821540014056352,-0.7936296531787121
139,-0.4736212770660575,-0.11925256841505671
140,2.0070529101988517,-0.43243591999607733
141,-0.34656557366906887,-0.6472153123208058
142,3.021539077854847,-1.431066578874358
143,-1.8329276791066433,-0.8780458646377802
144,-1.0566226703257278,-0.039159600900129425
145,-1.6779709611209257,1.3506199203749665
146,0.9357464666654656,-1.7627658612938346
147,0.4942796317828854,1.0097431475572152
148,-0.5923333603392867,5.727242400896669
149,0.7195035986380176,-0.73087170863543
150,0.5122244473936024,0.7681126266828157
151,0.41525259826894045,1.821614869025883
152,-1.396817241223163,0.8503378414885442
153,3.846513000259326,-0.8282731687956689
154,1.1849946042878137,-0.43278417709718736
155,-0.6683270152693963,-0.16753923531427722
156,3.513639421392313,-0.8048991102717202
157,-1.1271376201841283,1.4490375650476666
158,-0.030696613965054752,0.4753214660153914
159,1.2611356591670662,1.154039791739757
160,1.0669357096301675,-0.1934059678436183
161,-1.0692632748411846,0.9136487289841906
162,2.389480354396814,-0.7163155214842875
163,-0.5223395748927602,-1.2466788806191134
164,-0.23900623323047818,-0.9687245372484706
165,0.2676935987836365,0.4875538059332167
166,0.6463754333364489,-1.7918442052272854
167,2.8184037635282864,-0.2958343616248653
168,1.4501546634413036,0.6511969761989118
169,-1.2844545816822768,-0.2423157462323899
170,3.7659635832209846,0.22501046504910246
171,0.6040008165063084,1.2775458984303103
172,-1.5170724462317586,-0.9743523422790502
173,-0.8216635878264503,4.28655233688898
174,0.9561664211237018,-0.6084915439990705
175,0.4548598229816236,-0.39025116163363593
176,0.16351971472739593,0.1499878115515274
177,1.809605829954653,-0.2123096638748425
178,-1.168093584037804,2.428830922318606
179,1.139483770972866,-1.704700793312548
180,-1.4670541199413687,-0.11587269838451439
181,-0.553675614241936,0.5187147092135433
182,-0.9936573643692675,-0.31602536556522226
183,-0.9236993120538344,0.8127020800937628
184,-1.8042440949547653,0.21069369244724975
185,-2.5858226985691624,-0.24771206758810893
186,-2.132181670688701,-0.5662960457149296
187,-0.8641764681118956,-0.7371335169140749
188,-1.7548157903623254,0.25121729846511154
189,-1.3420224142242978,0.31944201239180414
190,-1.202925281150742,-1.0991232138896545
191,1.8259432866561844,-0.7469593804383929
192,-0.267253017442528,-0.9824807583046473
193,-0.2725333562816033,-0.7175656822059752
194,-1.824807856480354,0.639133685568714
195,-1.7310480409004203,0.2618511363072714
196,-2.1256196732312422,-0.8319689946734917
197,0.10753758839884568,0.8038337577715269
198,-1.042205524226005,0.4895136203989067
199,-2.1572725617632056,-0.626821217639094
200,0.8338228376905126,-0.9785138443416753
201,0.05469336078369899,-1.6281936985002805
202,-1.9643734695380177,0.7043540772991597
203,-0.6865246777534203,-1.5533489342862925
204,-1.5989769882014893,0.6613932927682106
205,-1.1289295807502675,-0.7189253953938236
206,-1.4913102203162203,-0.9780384735553928
207,0.1525263412636882,-0.9487711565190812
208,-0.5136087446914348,-1.52120125256802
209,-1.3468228896594705,0.037756796891667
210,-0.3171243638102509,-1.5247334480399268
211,-0.8514540480216575,-0.8599995437348332
212,-1.6353141086378047,0.036593968135495265
213,-2.4225003727116134,0.8225070432189197
214,-0.04287217934489338,0.3748461111228182
215,-0.4929986718088853,0.8523738058735195
216,1.4156748838443494,-2.202213768992161
217,-0.1636208859563238,2.0651875673490423
218,0.3197816120764104,-1.1324531495978698
219,2.986134355804028,0.8307597017818243
220,-2.3078232104803384,1.6303954728197791
221,1.5786015154701765,0.5050310698422943
222,-1.6331760596654634,1.492616644787865
223,0.7463280204716423,2.079225961474941
224,-2.0793696170623672,3.022190618015763
225,-0.6313791811453396,1.231055721548193
226,-0.19369016067328,-1.334673242978396
227,-0.17111772591201677,0.553815084895246
228,-0.6223556595346798,-1.0262205745218136
229,0.20193687651103656,1.765483712431632
230,-0.20191340091032178,-1.878268472552013
231,3.792924002472259,0.899834808877844
232,2.569416089858591,-0.14081491202555527
233,0.43947036213657925,0.20124381631112617
234,-1.4048944547926006,-0.4353096494021658
235,0.5976455464348369,0.27215994206079125
236,0.6595369968935992,1.6944283557353699
237,3.8160540753267735,2.580298263665
238,-0.3950656351848961,0.5041209594374192
239,-0.8784930604592636,0.4465839089053189
240,-0.09225345285941837,-0.40731381592599947
241,-1.4541409673267043,1.018950009937438
242,-1.3723691700362832,-0.8549087911819253
243,-0.6989405243223531,1.3572543298300144
244,-0.7250467787817478,1.5001646636309922
245,-0.5531215374376298,-0.29204554221061124
246,-1.5578432562440587,-0.5143221723661444
247,-2.4562305825650945,1.0066428766642475
248,2.6645186971014314,-1.1020669586598364
249,-1.4959450252972624,-0.03261625509067308
250,-0.923494854266833,0.044053934839592336
251,0.4116418247880337,-1.5067385777053315
252,-0.4802527487937663,0.5207613383091066
253,-1.4642971663399809,-0.7688957866820809
254,-1.9412126728465644,3.628385519758471
255,-1.4865883306576864,-1.1365672831113196
256,0.4383009588629989,-0.7784255761538132
257,-0.9157477939092629,-0.255520760276219
258,0.7910909609925236,2.322567599967566
259,-1.2364040751573089,-1.3114658231802099
260,0.6972965579955895,-0.538784002277446
261,2.7611223049876514,5.5162343940438685
262,-0.6612441281231541,0.06195633849190504
263,-0.09880527545940913,0.20576743173119172
264,-0.25093899291435046,1.8353592764758175
265,0.43151920801654603,-0.1979141387214355
266,-0.7494915925244306,-1.3209484183615765
267,-2.8282351520411053,1.3630566648563764
268,0.9734775284828312,1.5039678297782548
269,-1.7155175175649506,0.08205391479175912
270,-0.2125126592834836,2.727353853845646
271,0.5048777045124538,-1.4552389862681605
272,0.7076507787113199,-0.6505299546722426
273,-1.7786554414722413,-0.37855436656688307
274,-2.295463125258344,-0.6659974043988783
275,-1.1880813062988516,-0.19120120934159204
276,-1.8888564602614333,-0.32686498107992396
277,-2.7551708724630823,0.09547397442480683
278,-2.750577404941599,-0.7737613442717928
279,-2.1469880550457567,-1.356140880757869
280,-2.083825313513202,0.09335150560746314
281,-0.9493387697114303,0.26465662972377535
282,0.15500011651715062,0.9778881432314626
283,2.1562724464048966,-0.4913908325360664
284,-0.12297105768760604,-0.3832434481037631
285,0.6551732566080256,-0.6721272193541086
286,0.12473024407834664,-1.1048013470426767
287,-1.7730046818990308,-0.4576543039877327
288,-1.3052235467265272,-1.2703714811517985
289,-1.5110467331868445,1.2426632994493834
290,0.1430457105140074,1.143319657552857
291,2.1763560069306984,-0.427698545834708
292,-2.7772075543525374,0.5610986033848794
293,-1.6080589257169984,1.9761408044277349
294,0.7276551174522536,0.9270972267070337
295,-0.6617635622074053,-0.7459391260772046
296,1.0042097912107832,-1.6956270489699559
297,-1.129088843779327,-0.17903845781585231
298,-2.1294477014233846,0.056076601004407624
299,-1.7464393907859637,-0.012901406189403868
300,-2.4304770264357654,0.1672534720773844
301,-0.9989153784811196,-0.55473711725931
302,1.5019025964934163,0.8843843324864172
303,0.6302226001709726,-0.5285928101005493
304,1.4422133750612325,-0.09877817845520999
305,-1.0534538501506507,0.2624186181207368
306,-0.27707404453728307,-0.4328777463020802
307,-2.7357016486726065,0.9175777582880975
308,-2.3373540126121566,0.9642610710917406
309,-1.3151249955807696,-0.23999783284388285
310,0.9496945740062257,3.2478900175380114
311,-1.7611088867620626,-0.4119066916192031
312,1.0358433593394694,-1.490298930183452
313,-1.490860374082135,1.1680520941133192
314,0.21174502180469634,3.320544111572992
315,1.7268688205702638,2.180065956992106
316,1.9759730889338087,-0.18746696724175252
317,-2.2665367885692698,0.7494819225506244
318,-0.6413085918995105,-1.5584762194105315
319,-1.0200092706382378,-0.24916082923167795
320,1.1127304970376926,-0.2496602602340048
321,-0.7097589252611551,0.5733866484314277
322,-0.8758286013488423,0.9887867224401701
323,1.8286683927570155,2.7571484228163436
324,2.870245883972373,-1.3110147545960484
325,-2.286006098446519,0.8795813113276213
326,2.346325523853845,-0.4159861246069646
327,0.1480096213346045,0.5361951023529905
328,-2.2830886702767406,-0.8590322764474655
329,0.003904583493977385,-0.1998144843273972
330,0.4083021295710241,-0.6207859366067431
331,0.8576578192317672,-0.6200340149605642
332,-0.4582634871947672,-0.8814956819274088
333,-0.561160648220916,-0.11152870676481194
334,-1.794196968235908,-0.8938352933639581
335,0.25987957325354716,0.34234742408155217
336,2.9504697904225696,-0.6124410785722719
337,-1.909415418760971,-0.6298517807722321
338,2.0923826087314805,0.0271085468187283
339,1.9190166407523528,2.816058862409067
340,2.2867096437901657,0.13594663579569483
341,-0.9832296749391644,0.25214342048556976
342,-0.1539313816157183,0.7791520963704522
343,-0.70227756733235,-0.9751283100631186
344,-1.063855770811181,3.2781086196336857
345,0.6976336368611216,-0.40144303652048446
346,0.12069144979367441,0.0683621712368996
347,-0.7019784424586537,0.6273893742416667
348,1.6172348027712418,-0.8134865715338272
349,-2.283949468294329,0.453234897431986
350,2.5034607842765992,-1.3233737538360923
351,1.0702478042993742,-0.31463099085128665
352,1.2131535533206732,-2.1742925337658057
353,1.3052476376651727,1.3054325916145275
354,-1.217752097595039,0.07906682748803262
355,-1.5945166365388785,1.0136067825066626
356,0.5627652042592006,0.2343570501142716
357,-1.8212484323580642,-0.06256954965029847
358,-1.7124237575247443,1.846563247479084
359,-2.566476431508307,0.6821759561294403
360,0.04731299027288662,1.8378873816908796
361,1.834604288613217,2.764656631737899
362,-0.9425520624286247,2.078473777813768
363,1.444032866718368,0.12773343750921534
364,4.191525086426708,1.0605441656001235
365,-0.5852635170888207,-0.5769334500508391
366,1.0624637903717598,-0.4828284444787749
367,0.28109165886533216,-0.09968610721537469
368,-1.0838453148447342,-0.631045714111049
369,1.1537425363332126,-1.1901633664257403
370,-1.378861959949277,-0.5904265401366635
371,-1.3707578044412563,0.39045675897614357
372,-1.721205926300803,-0.8455095938384853
373,0.5429187267268193,0.5982653468492961
374,0.27300544857853454,-0.04032844538031105
375,-2.0651841034821263,0.6967276146521243
376,-0.28328098052505163,-1.376005472382291
377,-1.5639099620311883,-1.3306500640604249
378,-1.5652750210272244,1.2891235231397455
379,1.589939137118255,-1.1879729376076078
380,-1.1134628884116233,-0.9957394661613321
381,1.3504064001996934,0.3897270378021678
382,-0.06678329637448029,0.19431300864834575
383,-1.106693727719778,1.499281173437652
384,2.5853833976007103,0.7324757094346325
385,-1.4815267300680839,0.8258196897121399
386,0.9600453213664613,-0.44839852889953186
387,-1.5713356555982865,-1.0861671496624223
388,-0.5647276405792427,-0.7747327400595799
389,-1.4047708780866435,-1.0209906842152028
390,0.26050191722943516,1.992526859828039
391,2.258837687604852,-0.23451049463477655
392,-0.9534520525006238,-0.340369417292157
393,0.7982111248860257,-2.349157758030553
394,0.14419385315104813,-0.287359421918411
395,-1.047450249297179,1.5916619101219212
396,-1.6664425041333255,-0.5790508750944768
397,-1.0597995562263058,-0.8434957162345471
398,-0.514272012807292,-0.33605839792652964
399,-1.8427863612381394,-0.6803725988980919
400,1.683270145350866,0.0029676394691729884
401,0.9292010074823462,0.8003330763432939
402,1.8955851953222254,0.11948137009184241
403,2.2161148157422486,0.8158605747030258
404,3.0477866652048062,-0.8251550995323497
405,4.918218174724558,1.029595150555637
406,-2.287575718517343,-0.8651380449069066
407,-1.3609848415533117,-0.07633650234670473
408,-0.8184164127227025,-1.154474933536312
409,-1.4666970287240664,-0.15997497233993369
